code;libelle français;libelle anglais
COM-33109;"Castres-Gironde";"undefined"
COM-31547;"Seysses";"undefined"
COM-33214;"Lacanau";"undefined"
COM-33162;"Eysines";"undefined"
COM-33085;"Camblanes-et-Meynac";"undefined"
COM-33114;"Cavignac";"undefined"
COM-33219;"La Lande-de-Fronsac";"undefined"
COM-33165;"Fargues-Saint-Hilaire";"undefined"
COM-33118;"Cénac";"undefined"
COM-33032;"Bassens";"undefined"
COM-33167;"Floirac";"undefined"
COM-33225;"Landiras";"undefined"
COM-33119;"Cenon";"undefined"
COM-33177;"Gaillan-en-Médoc";"undefined"
COM-33036;"Bazas";"undefined"
COM-33226;"Langoiran";"undefined"
COM-33240;"Lesparre-Médoc";"undefined"
COM-33243;"Libourne";"undefined"
COM-33037;"Beautiran";"undefined"
COM-33120;"Cérons";"undefined"
COM-33248;"Listrac-Médoc";"undefined"
COM-33179;"Galgon";"undefined"
COM-33122;"Cestas";"undefined"
COM-33227;"Langon";"undefined"
COM-33039;"Bègles";"undefined"
COM-33318;"Pessac";"undefined"
COM-33321;"Peujard";"undefined"
COM-33185;"Génissac";"undefined"
COM-33123;"Cézac";"undefined"
COM-33249;"Lormont";"undefined"
COM-33322;"Le Pian-Médoc";"undefined"
COM-33192;"Gradignan";"undefined"
COM-33229;"Lanton";"undefined"
COM-33125;"Cissac-Médoc";"undefined"
COM-33376;"Saint-Aubin-de-Médoc";"undefined"
COM-33199;"Gujan-Mestras";"undefined"
COM-33324;"Pineuilh";"undefined"
COM-33256;"Ludon-Médoc";"undefined"
COM-33381;"Saint-Caprais-de-Bordeaux";"undefined"
COM-33327;"Podensac";"undefined"
COM-33200;"Le Haillan";"undefined"
COM-33233;"Laruscade";"undefined"
COM-33389;"Saint-Ciers-sur-Gironde";"undefined"
COM-33330;"Pompignac";"undefined"
COM-33262;"Macau";"undefined"
COM-33393;"Saint-Denis-de-Pile";"undefined"
COM-33333;"Le Porge";"undefined"
COM-33268;"Margaux-Cantenac";"undefined"
COM-33438;"Saint-Maixant";"undefined"
COM-33234;"Latresne";"undefined"
COM-33447;"Saint-Médard-de-Guizières";"undefined"
COM-33334;"Portets";"undefined"
COM-33397;"Sainte-Eulalie";"undefined"
COM-33273;"Martignas-sur-Jalle";"undefined"
COM-33448;"Saint-Médard-d'Eyrans";"undefined"
COM-33337;"Preignac";"undefined"
COM-33519;"Le Taillan-Médoc";"undefined"
COM-33274;"Martillac";"undefined"
COM-33402;"Sainte-Foy-la-Grande";"undefined"
COM-33341;"Pugnac";"undefined"
COM-33449;"Saint-Médard-en-Jalles";"undefined"
COM-33236;"Lège-Cap-Ferret";"undefined"
COM-33522;"Talence";"undefined"
COM-33349;"Quinsac";"undefined"
COM-33281;"Mérignac";"undefined"
COM-33466;"Saint-Quentin-de-Baron";"undefined"
COM-33413;"Saint-Germain-du-Puch";"undefined"
COM-33352;"La Réole";"undefined"
COM-33523;"Targon";"undefined"
COM-33238;"Léognan";"undefined"
COM-33284;"Mios";"undefined"
COM-33473;"Saint-Savin";"undefined"
COM-34022;"Baillargues";"undefined"
COM-33363;"Sadirac";"undefined"
COM-33417;"Sainte-Hélène";"undefined"
COM-33293;"Montussan";"undefined"
COM-33474;"Saint-Selve";"undefined"
COM-33527;"Le Teich";"undefined"
COM-34023;"Balaruc-les-Bains";"undefined"
COM-33366;"Saint-André-de-Cubzac";"undefined"
COM-33312;"Parempuyre";"undefined"
COM-33478;"Saint-Seurin-sur-l'Isle";"undefined"
COM-34024;"Balaruc-le-Vieux";"undefined"
COM-33422;"Saint-Jean-d'Illac";"undefined"
COM-33529;"La Teste-de-Buch";"undefined"
COM-33314;"Pauillac";"undefined"
COM-34058;"Castries";"undefined"
COM-33483;"Saint-Sulpice-et-Cameyrac";"undefined"
COM-34025;"Bassan";"undefined"
COM-34063;"Caux";"undefined"
COM-33424;"Saint-Laurent-Médoc";"undefined"
COM-33492;"Saint-Yzan-de-Soudiac";"undefined"
COM-33533;"Toulenne";"undefined"
COM-34027;"Beaulieu";"undefined"
COM-34069;"Cazouls-lès-Béziers";"undefined"
COM-33496;"Sallebœuf";"undefined"
COM-34028;"Bédarieux";"undefined"
COM-33433;"Saint-Loubès";"undefined"
COM-34073;"Cers";"undefined"
COM-33535;"Tresses";"undefined"
COM-33498;"Salles";"undefined"
COM-34031;"Bessan";"undefined"
COM-33434;"Saint-Louis-de-Montferrand";"undefined"
COM-33539;"Vayres";"undefined"
COM-34032;"Béziers";"undefined"
COM-33435;"Saint-Macaire";"undefined"
COM-34111;"Ganges";"undefined"
COM-33540;"Vendays-Montalivet";"undefined"
COM-34074;"Cessenon-sur-Orb";"undefined"
COM-33437;"Saint-Magne-de-Castillon";"undefined"
COM-34033;"Boisseron";"undefined"
COM-34113;"Gigean";"undefined"
COM-33550;"Villenave-d'Ornon";"undefined"
COM-33501;"Saucats";"undefined"
COM-34037;"Boujan-sur-Libron";"undefined"
COM-34077;"Clapiers";"undefined"
COM-33554;"Yvrac";"undefined"
COM-34114;"Gignac";"undefined"
COM-34050;"Candillargues";"undefined"
COM-33555;"Marcheprime";"undefined"
COM-33514;"Soulac-sur-Mer";"undefined"
COM-34116;"Grabels";"undefined"
COM-34079;"Clermont-l'Hérault";"undefined"
COM-34051;"Canet";"undefined"
COM-34003;"Agde";"undefined"
COM-34120;"Jacou";"undefined"
COM-34010;"Aniane";"undefined"
COM-34081;"Colombiers";"undefined"
COM-34052;"Capestang";"undefined"
COM-34145;"Lunel";"undefined"
COM-34123;"Juvignac";"undefined"
COM-34057;"Castelnau-le-Lez";"undefined"
COM-34087;"Cournonsec";"undefined"
COM-34146;"Lunel-Viel";"undefined"
COM-34126;"Lamalou-les-Bains";"undefined"
COM-34163;"Montarnaud";"undefined"
COM-34127;"Lansargues";"undefined"
COM-34147;"Magalas";"undefined"
COM-34088;"Cournonterral";"undefined"
COM-34165;"Montbazin";"undefined"
COM-34129;"Lattes";"undefined"
COM-34148;"Maraussan";"undefined"
COM-34166;"Montblanc";"undefined"
COM-34090;"Le Crès";"undefined"
COM-34134;"Lavérune";"undefined"
COM-34150;"Marseillan";"undefined"
COM-34203;"Pinet";"undefined"
COM-34169;"Montferrier-sur-Lez";"undefined"
COM-34207;"Pomérols";"undefined"
COM-34135;"Lespignan";"undefined"
COM-34095;"Fabrègues";"undefined"
COM-34172;"Montpellier";"undefined"
COM-34151;"Marsillargues";"undefined"
COM-34209;"Portiragnes";"undefined"
COM-34140;"Lignan-sur-Orb";"undefined"
COM-34101;"Florensac";"undefined"
COM-34176;"Mudaison";"undefined"
COM-34210;"Le Pouget";"undefined"
COM-34153;"Les Matelles";"undefined"
COM-34108;"Frontignan";"undefined"
COM-34142;"Lodève";"undefined"
COM-34178;"Murviel-lès-Béziers";"undefined"
COM-34213;"Poussan";"undefined"
COM-34154;"Mauguio";"undefined"
COM-34217;"Prades-le-Lez";"undefined"
COM-34249;"Saint-Drézéry";"undefined"
COM-34179;"Murviel-lès-Montpellier";"undefined"
COM-34255;"Saint-Gély-du-Fesc";"undefined"
COM-34155;"Maureilhan";"undefined"
COM-34225;"Puisserguier";"undefined"
COM-34143;"Loupian";"undefined"
COM-34183;"Nissan-lez-Enserune";"undefined"
COM-34256;"Saint-Geniès-des-Mourgues";"undefined"
COM-34227;"Restinclières";"undefined"
COM-34157;"Mèze";"undefined"
COM-34192;"Palavas-les-Flots";"undefined"
COM-34237;"Roujan";"undefined"
COM-34259;"Saint-Georges-d'Orques";"undefined"
COM-34194;"Paulhan";"undefined"
COM-34159;"Mireval";"undefined"
COM-34239;"Saint-André-de-Sangonis";"undefined"
COM-34240;"Saint-Aunès";"undefined"
COM-34161;"Montady";"undefined"
COM-34198;"Pérols";"undefined"
COM-34270;"Saint-Jean-de-Védas";"undefined"
COM-34244;"Saint-Brès";"undefined"
COM-34162;"Montagnac";"undefined"
COM-34199;"Pézenas";"undefined"
COM-34246;"Entre-Vignes";"undefined"
COM-34272;"Saint-Just";"undefined"
COM-34202;"Pignan";"undefined"
COM-34247;"Saint-Clément-de-Rivière";"undefined"
COM-34274;"Saint-Martin-de-Londres";"undefined"
COM-34276;"Saint-Mathieu-de-Tréviers";"undefined"
COM-34281;"Saint-Pargoire";"undefined"
COM-34289;"Saint-Thibéry";"undefined"
COM-34298;"Sauvian";"undefined"
COM-34299;"Sérignan";"undefined"
COM-34300;"Servian";"undefined"
COM-34301;"Sète";"undefined"
COM-34307;"Sussargues";"undefined"
COM-34309;"Teyran";"undefined"
COM-34310;"Thézan-lès-Béziers";"undefined"
COM-34320;"Vailhauquès";"undefined"
COM-34321;"Valergues";"undefined"
COM-34324;"Valras-Plage";"undefined"
COM-34327;"Vendargues";"undefined"
COM-34329;"Vendres";"undefined"
COM-34332;"Vias";"undefined"
COM-34333;"Vic-la-Gardiole";"undefined"
COM-34336;"Villeneuve-lès-Béziers";"undefined"
COM-34337;"Villeneuve-lès-Maguelone";"undefined"
COM-34341;"Villeveyrac";"undefined"
COM-34344;"La Grande-Motte";"undefined"
COM-35001;"Acigné";"undefined"
COM-35004;"Val-Couesnon";"undefined"
COM-35039;"Brécé";"undefined"
COM-35006;"Argentré-du-Plessis";"undefined"
COM-35040;"Breteil";"undefined"
COM-35012;"Bain-de-Bretagne";"undefined"
COM-35047;"Bruz";"undefined"
COM-35013;"Bains-sur-Oust";"undefined"
COM-35049;"Cancale";"undefined"
COM-35014;"Bais";"undefined"
COM-35051;"Cesson-Sévigné";"undefined"
COM-35015;"Balazé";"undefined"
COM-35055;"Chantepie";"undefined"
COM-35080;"Cintré";"undefined"
COM-35016;"Baulon";"undefined"
COM-35059;"La Chapelle-des-Fougeretz";"undefined"
COM-35085;"Combourg";"undefined"
COM-35023;"Bédée";"undefined"
COM-35062;"La Chapelle-Fleurigné";"undefined"
COM-35088;"Corps-Nuds";"undefined"
COM-35065;"La Chapelle-Thouarault";"undefined"
COM-35024;"Betton";"undefined"
COM-35090;"Crevin";"undefined"
COM-35066;"Chartres-de-Bretagne";"undefined"
COM-35031;"La Bouëxière";"undefined"
COM-35068;"Châteaubourg";"undefined"
COM-35093;"Dinard";"undefined"
COM-35032;"Bourgbarré";"undefined"
COM-35069;"Châteaugiron";"undefined"
COM-35121;"Gosné";"undefined"
COM-35095;"Dol-de-Bretagne";"undefined"
COM-35033;"Bourg-des-Comptes";"undefined"
COM-35076;"Chavagne";"undefined"
COM-35096;"Domagné";"undefined"
COM-35037;"Bréal-sous-Montfort";"undefined"
COM-35122;"La Gouesnière";"undefined"
COM-35079;"Chevaigné";"undefined"
COM-35150;"Lécousse";"undefined"
COM-35097;"Domalain";"undefined"
COM-35123;"Goven";"undefined"
COM-35152;"Liffré";"undefined"
COM-35099;"Domloup";"undefined"
COM-35124;"Grand-Fougeray";"undefined"
COM-35162;"Louvigné-du-Désert";"undefined"
COM-35193;"Montreuil-le-Gast";"undefined"
COM-35195;"Montreuil-sur-Ille";"undefined"
COM-35107;"Ercé-près-Liffré";"undefined"
COM-35167;"Martigné-Ferchaud";"undefined"
COM-35125;"La Guerche-de-Bretagne";"undefined"
COM-35109;"Étrelles";"undefined"
COM-35196;"Mordelles";"undefined"
COM-35168;"Val d'Anast";"undefined"
COM-35227;"Pleumeleuc";"undefined"
COM-35126;"Guichen";"undefined"
COM-35228;"Pleurtuit";"undefined"
COM-35115;"Fougères";"undefined"
COM-35204;"Nouvoitou";"undefined"
COM-35173;"Melesse";"undefined"
COM-35127;"Guignen";"undefined"
COM-35236;"Redon";"undefined"
COM-35116;"La Fresnais";"undefined"
COM-35206;"Noyal-Châtillon-sur-Seiche";"undefined"
COM-35176;"Guipry-Messac";"undefined"
COM-35130;"Hédé-Bazouges";"undefined"
COM-35238;"Rennes";"undefined"
COM-35120;"Gévezé";"undefined"
COM-35263;"Saint-Coulomb";"undefined"
COM-35207;"Noyal-sur-Vilaine";"undefined"
COM-35264;"Saint-Didier";"undefined"
COM-35177;"La Mézière";"undefined"
COM-35131;"L'Hermitage";"undefined"
COM-35239;"Retiers";"undefined"
COM-35208;"Orgères";"undefined"
COM-35179;"Miniac-Morvan";"undefined"
COM-35299;"Saint-Méloir-des-Ondes";"undefined"
COM-35133;"Iffendic";"undefined"
COM-35240;"Le Rheu";"undefined"
COM-35265;"Saint-Domineuc";"undefined"
COM-35210;"Pacé";"undefined"
COM-35306;"Saint-Père-Marc-en-Poulet";"undefined"
COM-35184;"Montauban-de-Bretagne";"undefined"
COM-35241;"La Richardais";"undefined"
COM-35135;"Irodouër";"undefined"
COM-35219;"Pipriac";"undefined"
COM-35188;"Montfort-sur-Meu";"undefined"
COM-35266;"Saint-Erblon";"undefined"
COM-35360;"Vitré";"undefined"
COM-35308;"Mesnil-Roc'h";"undefined"
COM-35243;"Romagné";"undefined"
COM-35136;"Janzé";"undefined"
COM-35363;"Pont-Péan";"undefined"
COM-35220;"Piré-Chancé";"undefined"
COM-35189;"Montgermont";"undefined"
COM-35319;"Saint-Thurial";"undefined"
COM-35245;"Romillé";"undefined"
COM-35273;"Saint-Germain-en-Coglès";"undefined"
COM-35137;"Javené";"undefined"
COM-36005;"Ardentes";"undefined"
COM-35221;"Pléchâtel";"undefined"
COM-35191;"Les Portes du Coglais";"undefined"
COM-36171;"Reuilly";"undefined"
COM-35250;"Saint-Armel";"undefined"
COM-35326;"Sens-de-Bretagne";"undefined"
COM-36202;"Saint-Maur";"undefined"
COM-36006;"Argenton-sur-Creuse";"undefined"
COM-35139;"Laillé";"undefined"
COM-35223;"Plélan-le-Grand";"undefined"
COM-35275;"Saint-Gilles";"undefined"
COM-35251;"Saint-Aubin-d'Aubigné";"undefined"
COM-35327;"Servon-sur-Vilaine";"undefined"
COM-36228;"Valençay";"undefined"
COM-36018;"Le Blanc";"undefined"
COM-37050;"Chambray-lès-Tours";"undefined"
COM-35224;"Plerguer";"undefined"
COM-35278;"Saint-Grégoire";"undefined"
COM-36241;"Villedieu-sur-Indre";"undefined"
COM-35328;"Sixt-sur-Aff";"undefined"
COM-35253;"Saint-Aubin-du-Cormier";"undefined"
COM-36031;"Buzançais";"undefined"
COM-35226;"Pleugueneuc";"undefined"
COM-37054;"Chanceaux-sur-Choisille";"undefined"
COM-35281;"Saint-Jacques-de-la-Lande";"undefined"
COM-37003;"Amboise";"undefined"
COM-37132;"Loches";"undefined"
COM-35331;"Talensac";"undefined"
COM-35256;"Saint-Briac-sur-Mer";"undefined"
COM-36034;"Chabris";"undefined"
COM-35282;"Rives-du-Couesnon";"undefined"
COM-37139;"Luynes";"undefined"
COM-37006;"Artannes-sur-Indre";"undefined"
COM-35334;"Thorigné-Fouillard";"undefined"
COM-37063;"Château-Renault";"undefined"
COM-35257;"Maen Roch";"undefined"
COM-36044;"Châteauroux";"undefined"
COM-35284;"Saint-Jouan-des-Guérets";"undefined"
COM-37151;"La Membrolle-sur-Choisille";"undefined"
COM-37208;"Saint-Avertin";"undefined"
COM-35337;"Tinténiac";"undefined"
COM-37008;"Athée-sur-Cher";"undefined"
COM-36045;"Châtillon-sur-Indre";"undefined"
COM-37072;"Chinon";"undefined"
COM-37152;"Mettray";"undefined"
COM-35347;"Val-d'Izé";"undefined"
COM-37211;"Saint-Branchs";"undefined"
COM-37270;"Vernou-sur-Brenne";"undefined"
COM-37273;"La Ville-aux-Dames";"undefined"
COM-37214;"Saint-Cyr-sur-Loire";"undefined"
COM-37281;"Vouvray";"undefined"
COM-35287;"Saint-Lunaire";"undefined"
COM-36046;"La Châtre";"undefined"
COM-37153;"Monnaie";"undefined"
COM-35352;"Vern-sur-Seiche";"undefined"
COM-37225;"Saint-Martin-le-Beau";"undefined"
COM-37074;"Chouzé-sur-Loire";"undefined"
COM-38053;"Bourgoin-Jallieu";"undefined"
COM-38001;"Les Abrets en Dauphiné";"undefined"
COM-38058;"Brézins";"undefined"
COM-37010;"Auzouer-en-Touraine";"undefined"
COM-35288;"Saint-Malo";"undefined"
COM-37154;"Montbazon";"undefined"
COM-36063;"Déols";"undefined"
COM-35353;"Vezin-le-Coquet";"undefined"
COM-37226;"Sainte-Maure-de-Touraine";"undefined"
COM-37077;"Cinq-Mars-la-Pile";"undefined"
COM-38059;"Brié-et-Angonnes";"undefined"
COM-37014;"Azay-le-Rideau";"undefined"
COM-36088;"Issoudun";"undefined"
COM-35294;"Sainte-Marie";"undefined"
COM-38006;"Allevard";"undefined"
COM-35356;"Vignoc";"undefined"
COM-37156;"Montlouis-sur-Loire";"undefined"
COM-38061;"La Buisse";"undefined"
COM-38100;"Le Cheylas";"undefined"
COM-37233;"Saint-Pierre-des-Corps";"undefined"
COM-37015;"Azay-sur-Cher";"undefined"
COM-36093;"Levroux";"undefined"
COM-37091;"La Croix-en-Touraine";"undefined"
COM-35297;"Saint-Méen-le-Grand";"undefined"
COM-38105;"Chirens";"undefined"
COM-38064;"Cessieu";"undefined"
COM-38012;"Aoste";"undefined"
COM-37159;"Monts";"undefined"
COM-36159;"Le Poinçonnet";"undefined"
COM-37018;"Ballan-Miré";"undefined"
COM-38110;"Chuzelles";"undefined"
COM-37104;"Esvres";"undefined"
COM-37243;"Savonnières";"undefined"
COM-38065;"Châbons";"undefined"
COM-38013;"Apprieu";"undefined"
COM-37163;"Nazelles-Négron";"undefined"
COM-38111;"Claix";"undefined"
COM-38151;"Échirolles";"undefined"
COM-37022;"Beaumont-en-Véron";"undefined"
COM-38071;"Champ-sur-Drac";"undefined"
COM-38157;"Estrablin";"undefined"
COM-37109;"Fondettes";"undefined"
COM-37245;"Semblançay";"undefined"
COM-38124;"Corbelin";"undefined"
COM-37167;"Neuillé-Pont-Pierre";"undefined"
COM-38022;"Les Avenières Veyrins-Thuellin";"undefined"
COM-38072;"Chanas";"undefined"
COM-38158;"Eybens";"undefined"
COM-38126;"Corenc";"undefined"
COM-37027;"Bléré";"undefined"
COM-37115;"Descartes";"undefined"
COM-37250;"Sorigny";"undefined"
COM-38160;"Eyzin-Pinet";"undefined"
COM-37172;"Notre-Dame-d'Oé";"undefined"
COM-38027;"Barraux";"undefined"
COM-38194;"Izeaux";"undefined"
COM-37122;"Joué-lès-Tours";"undefined"
COM-37179;"Parçay-Meslay";"undefined"
COM-38130;"La Côte-Saint-André";"undefined"
COM-38169;"Fontaine";"undefined"
COM-37261;"Tours";"undefined"
COM-37031;"Bourgueil";"undefined"
COM-38199;"Jardin";"undefined"
COM-38075;"Chapareillan";"undefined"
COM-38029;"La Bâtie-Montgascon";"undefined"
COM-38131;"Les Côtes-d'Arey";"undefined"
COM-37123;"Langeais";"undefined"
COM-38170;"Fontanil-Cornillon";"undefined"
COM-37195;"La Riche";"undefined"
COM-38082;"Charavines";"undefined"
COM-37263;"Truyes";"undefined"
COM-38034;"Beaurepaire";"undefined"
COM-38200;"Jarrie";"undefined"
COM-38133;"Coublevie";"undefined"
COM-37124;"Larçay";"undefined"
COM-38175;"Froges";"undefined"
COM-38281;"Noyarey";"undefined"
COM-37203;"Rochecorbon";"undefined"
COM-38085;"Charvieu-Chavagneux";"undefined"
COM-38205;"Lans-en-Vercors";"undefined"
COM-38039;"Bernin";"undefined"
COM-38138;"Crémieu";"undefined"
COM-37266;"Veigné";"undefined"
COM-37130;"Ligueil";"undefined"
COM-38292;"Villages du Lac de Paladru";"undefined"
COM-38176;"Frontonas";"undefined"
COM-38214;"Lumbin";"undefined"
COM-38045;"Biviers";"undefined"
COM-38087;"Chasse-sur-Rhône";"undefined"
COM-38140;"Crolles";"undefined"
COM-37267;"Véretz";"undefined"
COM-38215;"Luzinay";"undefined"
COM-38179;"Gières";"undefined"
COM-38144;"Diémoz";"undefined"
COM-38095;"Chatte";"undefined"
COM-38052;"Le Bourg-d'Oisans";"undefined"
COM-38344;"Roussillon";"undefined"
COM-38298;"Le Péage-de-Roussillon";"undefined"
COM-38225;"Autrans-Méaudre en Vercors";"undefined"
COM-38148;"Dolomieu";"undefined"
COM-38181;"Goncelin";"undefined"
COM-38348;"Ruy-Montceau";"undefined"
COM-38097;"Chavanoz";"undefined"
COM-38150;"Domène";"undefined"
COM-38229;"Meylan";"undefined"
COM-38182;"Le Grand-Lemps";"undefined"
COM-38309;"Poisat";"undefined"
COM-38389;"Saint-Georges-d'Espéranche";"undefined"
COM-38349;"Sablons";"undefined"
COM-38239;"Moirans";"undefined"
COM-38185;"Grenoble";"undefined"
COM-38314;"Pontcharra";"undefined"
COM-38352;"Saint-Alban-de-Roche";"undefined"
COM-38395;"Plateau-des-Petites-Roches";"undefined"
COM-38247;"Montalieu-Vercieu";"undefined"
COM-38189;"Heyrieux";"undefined"
COM-38439;"Crêts en Belledonne";"undefined"
COM-38357;"Saint-André-le-Gaz";"undefined"
COM-38315;"Le Pont-de-Beauvoisin";"undefined"
COM-38193;"L'Isle-d'Abeau";"undefined"
COM-38249;"Montbonnot-Saint-Martin";"undefined"
COM-38449;"Saint-Quentin-Fallavier";"undefined"
COM-38374;"Saint-Chef";"undefined"
COM-38397;"Saint-Ismier";"undefined"
COM-38316;"Pont-de-Chéruy";"undefined"
COM-38485;"Seyssinet-Pariset";"undefined"
COM-38261;"Morestel";"undefined"
COM-38486;"Seyssins";"undefined"
COM-38451;"Saint-Romain-de-Jalionas";"undefined"
COM-38317;"Le Pont-de-Claix";"undefined"
COM-38377;"Saint-Clair-de-la-Tour";"undefined"
COM-38399;"Saint-Jean-de-Bournay";"undefined"
COM-38454;"Saint-Sauveur";"undefined"
COM-38269;"La Mure";"undefined"
COM-38378;"Saint-Clair-du-Rhône";"undefined"
COM-38318;"Pont-Évêque";"undefined"
COM-38487;"Seyssuel";"undefined"
COM-38400;"Saint-Jean-de-Moirans";"undefined"
COM-38529;"Vaulnaveys-le-Haut";"undefined"
COM-38530;"Vaulx-Milieu";"undefined"
COM-38455;"Saint-Savin";"undefined"
COM-38332;"Renage";"undefined"
COM-38276;"Nivolas-Vermelle";"undefined"
COM-38408;"Saint-Just-Chaleyssin";"undefined"
COM-38501;"Tencin";"undefined"
COM-38381;"Saint-Didier-de-la-Tour";"undefined"
COM-38537;"La Verpillière";"undefined"
COM-38457;"Saint-Siméon-de-Bressieux";"undefined"
COM-38336;"Reventin-Vaugris";"undefined"
COM-38412;"Saint-Laurent-du-Pont";"undefined"
COM-38538;"Le Versoud";"undefined"
COM-38565;"Voreppe";"undefined"
COM-38382;"Saint-Égrève";"undefined"
COM-38464;"Saint-Victor-de-Cessieu";"undefined"
COM-38337;"Rives";"undefined"
COM-39013;"Arbois";"undefined"
COM-38416;"Saint-Marcellin";"undefined"
COM-38503;"La Terrasse";"undefined"
COM-38543;"Vézeronce-Curtin";"undefined"
COM-38383;"Saint-Étienne-de-Crossey";"undefined"
COM-38339;"Roche";"undefined"
COM-38468;"Salaise-sur-Sanne";"undefined"
COM-39097;"Champagnole";"undefined"
COM-38421;"Saint-Martin-d'Hères";"undefined"
COM-38504;"Theys";"undefined"
COM-39475;"Saint-Amour";"undefined"
COM-38384;"Saint-Étienne-de-Saint-Geoirs";"undefined"
COM-38544;"Vienne";"undefined"
COM-38340;"Les Roches-de-Condrieu";"undefined"
COM-39478;"Saint-Claude";"undefined"
COM-38422;"Saint-Martin-d'Uriage";"undefined"
COM-38507;"Tignieu-Jameyzieu";"undefined"
COM-38474;"Sassenage";"undefined"
COM-39189;"Damparis";"undefined"
COM-38386;"Saint-Geoire-en-Valdaine";"undefined"
COM-38545;"Vif";"undefined"
COM-38509;"La Tour-du-Pin";"undefined"
COM-40133;"Labenne";"undefined"
COM-38423;"Saint-Martin-le-Vinoux";"undefined"
COM-39198;"Dole";"undefined"
COM-39491;"Coteaux du Lizon";"undefined"
COM-40134;"Labouheyre";"undefined"
COM-38511;"Le Touvet";"undefined"
COM-38475;"Satolas-et-Bonce";"undefined"
COM-38547;"Villard-Bonnot";"undefined"
COM-38388;"Saint-Georges-de-Commiers";"undefined"
COM-38425;"Saint-Maurice-l'Exil";"undefined"
COM-39233;"Foucherans";"undefined"
COM-39500;"Salins-les-Bains";"undefined"
COM-38515;"Trept";"undefined"
COM-38548;"Villard-de-Lans";"undefined"
COM-40261;"Saint-Geours-de-Maremne";"undefined"
COM-38479;"Porte-des-Bonnevaux";"undefined"
COM-38431;"Saint-Nazaire-les-Eymes";"undefined"
COM-40150;"Léon";"undefined"
COM-39526;"Tavaux";"undefined"
COM-39286;"Lavans-lès-Saint-Claude";"undefined"
