code;libelle français;libelle anglais
COM-29167;"Plogastel-Saint-Germain";"undefined"
COM-29176;"Plonévez-Porzay";"undefined"
COM-29184;"Plouénan";"undefined"
COM-29193;"Plougourvest";"undefined"
COM-29177;"Plouarzel";"undefined"
COM-29168;"Plogoff";"undefined"
COM-29185;"Plouescat";"undefined"
COM-29186;"Plouezoc'h";"undefined"
COM-29195;"Plouguerneau";"undefined"
COM-29187;"Plougar";"undefined"
COM-29196;"Plouguin";"undefined"
COM-29197;"Plouhinec";"undefined"
COM-29198;"Plouider";"undefined"
COM-29199;"Plouigneau";"undefined"
COM-29209;"Plouvien";"undefined"
COM-29210;"Plouvorn";"undefined"
COM-29201;"Ploumoguer";"undefined"
COM-29218;"Pont-Croix";"undefined"
COM-29220;"Pont-l'Abbé";"undefined"
COM-29211;"Plouyé";"undefined"
COM-29202;"Plounéour-Ménez";"undefined"
COM-29221;"Porspoder";"undefined"
COM-29212;"Plouzané";"undefined"
COM-29204;"Plounéventer";"undefined"
COM-29230;"Querrien";"undefined"
COM-29232;"Quimper";"undefined"
COM-29222;"Port-Launay";"undefined"
COM-29205;"Plounévézel";"undefined"
COM-29213;"Plouzévédé";"undefined"
COM-29240;"Rosnoën";"undefined"
COM-29241;"Rosporden";"undefined"
COM-29233;"Quimperlé";"undefined"
COM-29224;"Pouldergat";"undefined"
COM-29206;"Plounévez-Lochrist";"undefined"
COM-29214;"Plovan";"undefined"
COM-29225;"Pouldreuzic";"undefined"
COM-29207;"Plourin-lès-Morlaix";"undefined"
COM-29243;"Saint-Coulitz";"undefined"
COM-29234;"Rédené";"undefined"
COM-29215;"Plozévet";"undefined"
COM-29226;"Poullan-sur-Mer";"undefined"
COM-29208;"Plourin";"undefined"
COM-29244;"Saint-Derrien";"undefined"
COM-29235;"Le Relecq-Kerhuon";"undefined"
COM-29216;"Pluguffan";"undefined"
COM-29227;"Poullaouen";"undefined"
COM-29236;"Riec-sur-Bélon";"undefined"
COM-29245;"Saint-Divy";"undefined"
COM-29217;"Pont-Aven";"undefined"
COM-29228;"Primelin";"undefined"
COM-29237;"La Roche-Maurice";"undefined"
COM-29246;"Saint-Eloy";"undefined"
COM-29229;"Quéménéven";"undefined"
COM-29238;"Roscanvel";"undefined"
COM-29247;"Saint-Évarzec";"undefined"
COM-29239;"Roscoff";"undefined"
COM-29248;"Saint-Frégant";"undefined"
COM-29249;"Saint-Goazec";"undefined"
COM-29250;"Saint-Hernin";"undefined"
COM-29251;"Saint-Jean-du-Doigt";"undefined"
COM-29252;"Saint-Jean-Trolimon";"undefined"
COM-29254;"Saint-Martin-des-Champs";"undefined"
COM-29255;"Saint-Méen";"undefined"
COM-29256;"Saint-Nic";"undefined"
COM-29257;"Saint-Pabu";"undefined"
COM-29259;"Saint-Pol-de-Léon";"undefined"
COM-29260;"Saint-Renan";"undefined"
COM-29261;"Saint-Rivoal";"undefined"
COM-29262;"Saint-Sauveur";"undefined"
COM-29263;"Saint-Ségal";"undefined"
COM-29264;"Saint-Servais";"undefined"
COM-29265;"Sainte-Sève";"undefined"
COM-29266;"Saint-Thégonnec Loc-Eguiner";"undefined"
COM-29267;"Saint-Thois";"undefined"
COM-29268;"Saint-Thonan";"undefined"
COM-29269;"Saint-Thurien";"undefined"
COM-29270;"Saint-Urbain";"undefined"
COM-29271;"Saint-Vougay";"undefined"
COM-29272;"Saint-Yvi";"undefined"
COM-29273;"Santec";"undefined"
COM-29274;"Scaër";"undefined"
COM-29275;"Scrignac";"undefined"
COM-29276;"Sibiril";"undefined"
COM-29277;"Sizun";"undefined"
COM-29278;"Spézet";"undefined"
COM-29279;"Taulé";"undefined"
COM-29280;"Telgruc-sur-Mer";"undefined"
COM-29281;"Tourch";"undefined"
COM-29282;"Trébabu";"undefined"
COM-29284;"Treffiagat";"undefined"
COM-29285;"Tréflaouénan";"undefined"
COM-29286;"Tréflévénez";"undefined"
COM-29287;"Tréflez";"undefined"
COM-29288;"Trégarantec";"undefined"
COM-29289;"Trégarvan";"undefined"
COM-29290;"Tréglonou";"undefined"
COM-29291;"Trégourez";"undefined"
COM-29292;"Tréguennec";"undefined"
COM-29293;"Trégunc";"undefined"
COM-29294;"Le Tréhou";"undefined"
COM-29295;"Trémaouézan";"undefined"
COM-29296;"Tréméoc";"undefined"
COM-29297;"Tréméven";"undefined"
COM-29298;"Tréogat";"undefined"
COM-29299;"Tréouergat";"undefined"
COM-29300;"Le Trévoux";"undefined"
COM-29301;"Trézilidé";"undefined"
COM-29302;"Pont-de-Buis-lès-Quimerch";"undefined"
COM-2A001;"Afa";"undefined"
COM-2A004;"Ajaccio";"undefined"
COM-2A006;"Alata";"undefined"
COM-2A008;"Albitreccia";"undefined"
COM-2A011;"Altagène";"undefined"
COM-2A014;"Ambiegna";"undefined"
COM-2A017;"Appietto";"undefined"
COM-2A018;"Arbellara";"undefined"
COM-2A019;"Arbori";"undefined"
COM-2A021;"Argiusta-Moriccio";"undefined"
COM-2A022;"Arro";"undefined"
COM-2A024;"Aullène";"undefined"
COM-2A031;"Bastelica";"undefined"
COM-2A026;"Azilone-Ampaza";"undefined"
COM-2A032;"Bastelicaccia";"undefined"
COM-2A027;"Azzana";"undefined"
COM-2A035;"Belvédère-Campomoro";"undefined"
COM-2A028;"Balogna";"undefined"
COM-2A038;"Bilia";"undefined"
COM-2A061;"Carbini";"undefined"
COM-2A062;"Carbuccia";"undefined"
COM-2A040;"Bocognano";"undefined"
COM-2A064;"Cardo-Torgia";"undefined"
COM-2A041;"Bonifacio";"undefined"
COM-2A065;"Cargèse";"undefined"
COM-2A048;"Calcatoggio";"undefined"
COM-2A091;"Cognocoli-Monticchi";"undefined"
COM-2A066;"Cargiaca";"undefined"
COM-2A056;"Campo";"undefined"
COM-2A092;"Conca";"undefined"
COM-2A070;"Casaglione";"undefined"
COM-2A114;"Figari";"undefined"
COM-2A060;"Cannelle";"undefined"
COM-2A094;"Corrano";"undefined"
COM-2A115;"Foce";"undefined"
COM-2A071;"Casalabriva";"undefined"
COM-2A098;"Coti-Chiavari";"undefined"
COM-2A117;"Forciolo";"undefined"
COM-2A085;"Cauro";"undefined"
COM-2A099;"Cozzano";"undefined"
COM-2A089;"Ciamannacce";"undefined"
COM-2A118;"Fozzano";"undefined"
COM-2A131;"Guagno";"undefined"
COM-2A100;"Cristinacce";"undefined"
COM-2A090;"Coggia";"undefined"
COM-2A132;"Guargualé";"undefined"
COM-2A119;"Frasseto";"undefined"
COM-2A103;"Cuttoli-Corticchiato";"undefined"
COM-2A158;"Mela";"undefined"
COM-2A133;"Guitera-les-Bains";"undefined"
COM-2A160;"Moca-Croce";"undefined"
COM-2A127;"Giuncheto";"undefined"
COM-2A104;"Eccica-Suarella";"undefined"
COM-2A139;"Lecci";"undefined"
COM-2A128;"Granace";"undefined"
COM-2A198;"Ota";"undefined"
COM-2A163;"Monacia-d'Aullène";"undefined"
COM-2A108;"Évisa";"undefined"
COM-2A129;"Grossa";"undefined"
COM-2A141;"Letia";"undefined"
COM-2A200;"Palneca";"undefined"
COM-2A174;"Murzo";"undefined"
COM-2A142;"Levie";"undefined"
COM-2A130;"Grosseto-Prugna";"undefined"
COM-2A232;"Pila-Canale";"undefined"
COM-2A203;"Partinello";"undefined"
COM-2A181;"Ocana";"undefined"
COM-2A240;"Poggiolo";"undefined"
COM-2A144;"Lopigna";"undefined"
COM-2A204;"Pastricciola";"undefined"
COM-2A186;"Olivese";"undefined"
COM-2A247;"Porto-Vecchio";"undefined"
COM-2A146;"Loreto-di-Tallano";"undefined"
COM-2A209;"Peri";"undefined"
COM-2A266;"Salice";"undefined"
COM-2A189;"Olmeto";"undefined"
COM-2A249;"Propriano";"undefined"
COM-2A268;"Sampolo";"undefined"
COM-2A154;"Marignana";"undefined"
COM-2A211;"Petreto-Bicchisano";"undefined"
COM-2A191;"Olmiccia";"undefined"
COM-2A253;"Quasquara";"undefined"
COM-2A269;"Sari-Solenzara";"undefined"
COM-2A212;"Piana";"undefined"
COM-2A196;"Orto";"undefined"
COM-2A254;"Quenza";"undefined"
COM-2A270;"Sari-d'Orcino";"undefined"
COM-2A215;"Pianottoli-Caldarello";"undefined"
COM-2A197;"Osani";"undefined"
COM-2A258;"Renno";"undefined"
COM-2A282;"Soccia";"undefined"
COM-2A271;"Sarrola-Carcopino";"undefined"
COM-2A284;"Sollacaro";"undefined"
COM-2A228;"Pietrosella";"undefined"
COM-2A259;"Rezza";"undefined"
COM-2A285;"Sorbollano";"undefined"
COM-2A272;"Sartène";"undefined"
COM-2A323;"Tavaco";"undefined"
COM-2A262;"Rosazia";"undefined"
COM-2A276;"Serra-di-Ferro";"undefined"
COM-2A288;"Sotta";"undefined"
COM-2A324;"Tavera";"undefined"
COM-2A278;"Serra-di-Scopamène";"undefined"
COM-2A295;"Sant'Andréa-d'Orcino";"undefined"
COM-2A279;"Serriera";"undefined"
COM-2A300;"San-Gavino-di-Carbini";"undefined"
COM-2A326;"Tolla";"undefined"
COM-2A308;"Sainte-Lucie-de-Tallano";"undefined"
COM-2A351;"Villanova";"undefined"
COM-2A310;"Santa-Maria-Figaniella";"undefined"
COM-2A357;"Zérubia";"undefined"
COM-2A330;"Ucciani";"undefined"
COM-2A312;"Santa-Maria-Siché";"undefined"
COM-2B005;"Alando";"undefined"
COM-2A358;"Zévaco";"undefined"
COM-2B007;"Albertacce";"undefined"
COM-2A331;"Urbalacone";"undefined"
COM-2A322;"Tasso";"undefined"
COM-2A359;"Zicavo";"undefined"
COM-2B009;"Aléria";"undefined"
COM-2B023;"Asco";"undefined"
COM-2B025;"Avapessa";"undefined"
COM-2A336;"Valle-di-Mezzana";"undefined"
COM-2A360;"Zigliara";"undefined"
COM-2B010;"Algajola";"undefined"
COM-2B029;"Barbaggio";"undefined"
COM-2A345;"Vero";"undefined"
COM-2B012;"Altiani";"undefined"
COM-2A362;"Zonza";"undefined"
COM-2B030;"Barrettali";"undefined"
COM-2A348;"Vico";"undefined"
COM-2B013;"Alzi";"undefined"
COM-2A363;"Zoza";"undefined"
COM-2B033;"Bastia";"undefined"
COM-2B015;"Ampriani";"undefined"
COM-2A349;"Viggianello";"undefined"
COM-2B002;"Aghione";"undefined"
COM-2B034;"Belgodère";"undefined"
COM-2B016;"Antisanti";"undefined"
COM-2B003;"Aiti";"undefined"
COM-2B036;"Bigorno";"undefined"
COM-2B020;"Aregno";"undefined"
COM-2B037;"Biguglia";"undefined"
COM-2B039;"Bisinchi";"undefined"
COM-2B043;"Brando";"undefined"
COM-2B042;"Borgo";"undefined"
COM-2B045;"Bustanico";"undefined"
COM-2B046;"Cagnano";"undefined"
COM-2B047;"Calacuccia";"undefined"
COM-2B049;"Calenzana";"undefined"
COM-2B050;"Calvi";"undefined"
COM-2B051;"Cambia";"undefined"
COM-2B052;"Campana";"undefined"
COM-2B053;"Campi";"undefined"
COM-2B054;"Campile";"undefined"
COM-2B055;"Campitello";"undefined"
COM-2B057;"Canale-di-Verde";"undefined"
COM-2B058;"Canari";"undefined"
COM-2B059;"Canavaggia";"undefined"
COM-2B063;"Carcheto-Brustico";"undefined"
COM-2B072;"Casalta";"undefined"
COM-2B073;"Casamaccioli";"undefined"
COM-2B067;"Carpineto";"undefined"
COM-2B082;"Castineta";"undefined"
COM-2B083;"Castirla";"undefined"
COM-2B068;"Carticasi";"undefined"
COM-2B074;"Casanova";"undefined"
COM-2B084;"Cateri";"undefined"
COM-2B069;"Casabianca";"undefined"
COM-2B101;"Croce";"undefined"
COM-2B075;"Casevecchie";"undefined"
COM-2B102;"Crocicchia";"undefined"
COM-2B086;"Centuri";"undefined"
COM-2B077;"Castellare-di-Casinca";"undefined"
COM-2B105;"Erbajolo";"undefined"
COM-2B087;"Cervione";"undefined"
COM-2B078;"Castellare-di-Mercurio";"undefined"
COM-2B106;"Érone";"undefined"
COM-2B088;"Chiatra";"undefined"
COM-2B079;"Castello-di-Rostino";"undefined"
COM-2B107;"Ersa";"undefined"
COM-2B093;"Corbara";"undefined"
COM-2B080;"Castifao";"undefined"
COM-2B095;"Corscia";"undefined"
COM-2B109;"Farinole";"undefined"
COM-2B081;"Castiglione";"undefined"
COM-2B096;"Corte";"undefined"
COM-2B110;"Favalello";"undefined"
COM-2B113;"Ficaja";"undefined"
COM-2B116;"Focicchia";"undefined"
COM-2B097;"Costa";"undefined"
COM-2B111;"Felce";"undefined"
COM-2B134;"L'Île-Rousse";"undefined"
COM-2B135;"Isolaccio-di-Fiumorbo";"undefined"
COM-2B120;"Furiani";"undefined"
COM-2B112;"Feliceto";"undefined"
COM-2B149;"Lugo-di-Nazza";"undefined"
COM-2B136;"Lama";"undefined"
COM-2B121;"Galéria";"undefined"
COM-2B137;"Lano";"undefined"
COM-2B122;"Gavignano";"undefined"
COM-2B150;"Lumio";"undefined"
COM-2B138;"Lavatoggio";"undefined"
COM-2B123;"Ghisonaccia";"undefined"
COM-2B140;"Lento";"undefined"
COM-2B124;"Ghisoni";"undefined"
COM-2B162;"Moltifao";"undefined"
COM-2B152;"Luri";"undefined"
COM-2B143;"Linguizzetta";"undefined"
COM-2B125;"Giocatojo";"undefined"
COM-2B164;"Monacia-d'Orezza";"undefined"
COM-2B172;"Murato";"undefined"
COM-2B165;"Moncale";"undefined"
COM-2B126;"Giuncaggio";"undefined"
COM-2B145;"Loreto-di-Casinca";"undefined"
COM-2B173;"Muro";"undefined"
COM-2B153;"Manso";"undefined"
COM-2B147;"Lozzi";"undefined"
COM-2B166;"Monte";"undefined"
COM-2B175;"Nessa";"undefined"
COM-2B183;"Ogliastro";"undefined"
COM-2B184;"Olcani";"undefined"
COM-2B167;"Montegrosso";"undefined"
COM-2B148;"Lucciana";"undefined"
COM-2B155;"Matra";"undefined"
COM-2B176;"Nocario";"undefined"
COM-2B185;"Oletta";"undefined"
COM-2B168;"Monticello";"undefined"
COM-2B177;"Noceta";"undefined"
COM-2B156;"Mausoléo";"undefined"
COM-2B169;"Morosaglia";"undefined"
COM-2B187;"Olmeta-di-Capocorso";"undefined"
COM-2B199;"Palasca";"undefined"
COM-2B170;"Morsiglia";"undefined"
COM-2B178;"Nonza";"undefined"
COM-2B157;"Mazzola";"undefined"
COM-2B188;"Olmeta-di-Tuda";"undefined"
COM-2B171;"Muracciole";"undefined"
COM-2B201;"Pancheraccia";"undefined"
COM-2B179;"Novale";"undefined"
COM-2B159;"Meria";"undefined"
COM-2B190;"Olmi-Cappella";"undefined"
COM-2B202;"Parata";"undefined"
COM-2B180;"Novella";"undefined"
COM-2B205;"Patrimonio";"undefined"
COM-2B182;"Occhiatana";"undefined"
COM-2B161;"Moïta";"undefined"
COM-2B192;"Olmo";"undefined"
COM-2B214;"Piano";"undefined"
COM-2B206;"Penta-Acquatella";"undefined"
COM-2B216;"Piazzali";"undefined"
COM-2B207;"Penta-di-Casinca";"undefined"
COM-2B193;"Omessa";"undefined"
COM-2B217;"Piazzole";"undefined"
COM-2B208;"Perelli";"undefined"
COM-2B218;"Piedicorte-di-Gaggio";"undefined"
COM-2B210;"Pero-Casevecchie";"undefined"
COM-2B194;"Ortale";"undefined"
COM-2B219;"Piedicroce";"undefined"
COM-2B213;"Pianello";"undefined"
COM-2B220;"Piedigriggio";"undefined"
COM-2B195;"Ortiporio";"undefined"
COM-2B221;"Piedipartino";"undefined"
COM-2B224;"Pietracorbara";"undefined"
COM-2B225;"Pietra-di-Verde";"undefined"
COM-2B222;"Pie-d'Orezza";"undefined"
COM-2B226;"Pietraserena";"undefined"
COM-2B223;"Pietralba";"undefined"
COM-2B227;"Pietricaggio";"undefined"
COM-2B229;"Pietroso";"undefined"
COM-2B230;"Piève";"undefined"
COM-2B231;"Pigna";"undefined"
COM-2B233;"Pino";"undefined"
COM-2B234;"Piobetta";"undefined"
COM-2B235;"Pioggiola";"undefined"
COM-2B236;"Poggio-di-Nazza";"undefined"
COM-2B238;"Poggio-di-Venaco";"undefined"
COM-2B239;"Poggio-d'Oletta";"undefined"
COM-2B241;"Poggio-Marinaccio";"undefined"
COM-2B242;"Poggio-Mezzana";"undefined"
COM-2B243;"Polveroso";"undefined"
COM-2B244;"Popolasca";"undefined"
COM-2B245;"Porri";"undefined"
COM-2B246;"La Porta";"undefined"
COM-2B248;"Prato-di-Giovellina";"undefined"
COM-2B250;"Prunelli-di-Casacconi";"undefined"
COM-2B251;"Prunelli-di-Fiumorbo";"undefined"
COM-2B252;"Pruno";"undefined"
COM-2B255;"Quercitello";"undefined"
COM-2B256;"Rapaggio";"undefined"
COM-2B257;"Rapale";"undefined"
COM-2B260;"Riventosa";"undefined"
COM-2B261;"Rogliano";"undefined"
COM-2B263;"Rospigliani";"undefined"
COM-2B264;"Rusio";"undefined"
COM-2B265;"Rutali";"undefined"
COM-2B267;"Saliceto";"undefined"
COM-2B273;"Scata";"undefined"
COM-2B274;"Scolca";"undefined"
COM-2B275;"Sermano";"undefined"
COM-2B277;"Serra-di-Fiumorbo";"undefined"
COM-2B280;"Silvareccio";"undefined"
COM-2B281;"Sisco";"undefined"
COM-2B283;"Solaro";"undefined"
COM-2B296;"Sant'Antonino";"undefined"
COM-2B297;"San-Damiano";"undefined"
COM-2B286;"Sorbo-Ocagnano";"undefined"
COM-2B287;"Sorio";"undefined"
COM-2B298;"Saint-Florent";"undefined"
COM-2B307;"Santa-Lucia-di-Moriani";"undefined"
COM-2B289;"Soveria";"undefined"
COM-2B309;"Santa-Maria-di-Lota";"undefined"
COM-2B299;"San-Gavino-d'Ampugnani";"undefined"
COM-2B319;"Talasani";"undefined"
COM-2B320;"Tallone";"undefined"
COM-2B290;"Speloncato";"undefined"
COM-2B311;"Santa-Maria-Poggio";"undefined"
COM-2B301;"San-Gavino-di-Tenda";"undefined"
COM-2B335;"Valle-di-Campoloro";"undefined"
COM-2B321;"Tarrano";"undefined"
COM-2B291;"Stazzona";"undefined"
COM-2B337;"Valle-di-Rostino";"undefined"
COM-2B313;"San-Nicolao";"undefined"
COM-2B302;"San-Giovanni-di-Moriani";"undefined"
COM-2B292;"Sant'Andréa-di-Bozio";"undefined"
COM-2B327;"Tomino";"undefined"
COM-2B338;"Valle-d'Orezza";"undefined"
COM-2B314;"Santo-Pietro-di-Tenda";"undefined"
COM-2B303;"San-Giuliano";"undefined"
COM-2B293;"Sant'Andréa-di-Cotone";"undefined"
COM-2B328;"Tox";"undefined"
COM-2B339;"Vallica";"undefined"
COM-2B315;"Santo-Pietro-di-Venaco";"undefined"
COM-2B304;"San-Lorenzo";"undefined"
COM-2B329;"Tralonca";"undefined"
COM-2B340;"Velone-Orneto";"undefined"
COM-2B316;"Santa-Reparata-di-Balagna";"undefined"
COM-2B305;"San-Martino-di-Lota";"undefined"
COM-2B332;"Urtaca";"undefined"
COM-2B341;"Venaco";"undefined"
COM-2B317;"Santa-Reparata-di-Moriani";"undefined"
COM-2B333;"Vallecalle";"undefined"
COM-2B306;"Santa-Lucia-di-Mercurio";"undefined"
COM-2B342;"Ventiseri";"undefined"
COM-2B318;"Taglio-Isolaccio";"undefined"
COM-2B334;"Valle-d'Alesani";"undefined"
COM-2B343;"Venzolasca";"undefined"
COM-2B344;"Verdèse";"undefined"
COM-2B346;"Vescovato";"undefined"
COM-2B347;"Vezzani";"undefined"
COM-2B350;"Vignale";"undefined"
COM-2B365;"San-Gavino-di-Fiumorbo";"undefined"
COM-2B366;"Chisa";"undefined"
COM-2B352;"Ville-di-Paraso";"undefined"
COM-30001;"Aigaliers";"undefined"
COM-2B353;"Ville-di-Pietrabugno";"undefined"
COM-30002;"Aigremont";"undefined"
COM-2B354;"Vivario";"undefined"
COM-30003;"Aigues-Mortes";"undefined"
COM-2B355;"Volpajola";"undefined"
COM-30004;"Aigues-Vives";"undefined"
COM-30008;"Allègre-les-Fumades";"undefined"
COM-2B356;"Zalana";"undefined"
COM-30009;"Alzon";"undefined"
COM-30005;"Aiguèze";"undefined"
COM-30017;"Arrigas";"undefined"
COM-2B361;"Zilia";"undefined"
COM-30010;"Anduze";"undefined"
COM-30018;"Aspères";"undefined"
COM-30006;"Aimargues";"undefined"
COM-2B364;"Zuani";"undefined"
COM-30019;"Aubais";"undefined"
COM-30011;"Les Angles";"undefined"
COM-30026;"Avèze";"undefined"
COM-30027;"Bagard";"undefined"
COM-30020;"Aubord";"undefined"
COM-30012;"Aramon";"undefined"
COM-30028;"Bagnols-sur-Cèze";"undefined"
COM-30021;"Aubussargues";"undefined"
COM-30007;"Alès";"undefined"
COM-30013;"Argilliers";"undefined"
COM-30029;"Barjac";"undefined"
COM-30022;"Aujac";"undefined"
COM-30030;"Baron";"undefined"
COM-30014;"Arpaillargues-et-Aureillac";"undefined"
COM-30036;"Bernis";"undefined"
COM-30037;"Bessèges";"undefined"
COM-30023;"Aujargues";"undefined"
COM-30015;"Arphy";"undefined"
COM-30031;"La Bastide-d'Engras";"undefined"
COM-30045;"Bordezac";"undefined"
COM-30038;"Bez-et-Esparon";"undefined"
COM-30046;"Boucoiran-et-Nozières";"undefined"
COM-30024;"Aulas";"undefined"
COM-30016;"Arre";"undefined"
COM-30032;"Beaucaire";"undefined"
COM-30054;"Brouzet-lès-Quissac";"undefined"
COM-30039;"Bezouce";"undefined"
COM-30025;"Aumessas";"undefined"
COM-30055;"Brouzet-lès-Alès";"undefined"
COM-30047;"Bouillargues";"undefined"
COM-30033;"Beauvoisin";"undefined"
COM-30064;"Campestre-et-Luc";"undefined"
COM-30065;"Canaules-et-Argentières";"undefined"
COM-30056;"La Bruguière";"undefined"
COM-30040;"Blandas";"undefined"
COM-30048;"Bouquet";"undefined"
COM-30034;"Bellegarde";"undefined"
COM-30066;"Cannes-et-Clairan";"undefined"
COM-30057;"Cabrières";"undefined"
COM-30049;"Bourdic";"undefined"
COM-30074;"Causse-Bégon";"undefined"
COM-30041;"Blauzac";"undefined"
COM-30035;"Belvézet";"undefined"
COM-30075;"Caveirac";"undefined"
COM-30067;"La Capelle-et-Masmolène";"undefined"
COM-30058;"La Cadière-et-Cambo";"undefined"
COM-30042;"Boisset-et-Gaujac";"undefined"
COM-30084;"Codolet";"undefined"
COM-30085;"Collias";"undefined"
COM-30076;"Cavillargues";"undefined"
COM-30059;"Le Cailar";"undefined"
COM-30068;"Cardet";"undefined"
COM-30050;"Bragassargues";"undefined"
COM-30043;"Boissières";"undefined"
COM-30086;"Collorgues";"undefined"
COM-30060;"Caissargues";"undefined"
COM-30077;"Cendras";"undefined"
COM-30069;"Carnas";"undefined"
COM-30051;"Branoux-les-Taillades";"undefined"
COM-30044;"Bonnevaux";"undefined"
COM-30087;"Colognac";"undefined"
COM-30061;"La Calmette";"undefined"
COM-30079;"Chambon";"undefined"
COM-30070;"Carsan";"undefined"
COM-30052;"Bréau-Mars";"undefined"
COM-30093;"Conqueyrac";"undefined"
COM-30095;"Corconne";"undefined"
COM-30088;"Combas";"undefined"
COM-30062;"Calvisson";"undefined"
COM-30053;"Brignon";"undefined"
COM-30071;"Cassagnoles";"undefined"
COM-30080;"Chamborigaud";"undefined"
COM-30096;"Cornillon";"undefined"
COM-30089;"Comps";"undefined"
COM-30072;"Castelnau-Valence";"undefined"
COM-30081;"Chusclan";"undefined"
COM-30097;"Courry";"undefined"
COM-30090;"Concoules";"undefined"
COM-30073;"Castillon-du-Gard";"undefined"
COM-30082;"Clarensac";"undefined"
COM-30098;"Crespian";"undefined"
COM-30091;"Congénies";"undefined"
COM-30083;"Codognan";"undefined"
COM-30099;"Cros";"undefined"
COM-30092;"Connaux";"undefined"
COM-30100;"Cruviers-Lascours";"undefined"
COM-30101;"Deaux";"undefined"
COM-30102;"Dions";"undefined"
COM-30103;"Domazan";"undefined"
COM-30104;"Domessargues";"undefined"
COM-30105;"Dourbies";"undefined"
COM-30106;"Durfort-et-Saint-Martin-de-Sossenac";"undefined"
COM-30107;"Estézargues";"undefined"
COM-30108;"L'Estréchure";"undefined"
COM-30109;"Euzet";"undefined"
COM-30110;"Flaux";"undefined"
COM-30111;"Foissac";"undefined"
COM-30113;"Fons-sur-Lussan";"undefined"
COM-30112;"Fons";"undefined"
COM-30114;"Fontanès";"undefined"
COM-30123;"Gallargues-le-Montueux";"undefined"
COM-30124;"Le Garn";"undefined"
COM-30115;"Fontarèches";"undefined"
COM-30125;"Garons";"undefined"
COM-30116;"Fournès";"undefined"
COM-30132;"La Grand-Combe";"undefined"
COM-30133;"Le Grau-du-Roi";"undefined"
COM-30117;"Fourques";"undefined"
COM-30126;"Garrigues-Sainte-Eulalie";"undefined"
COM-30142;"Laval-Pradel";"undefined"
